time,temperature,temperature_label,humidity,humidity_label
0.0100002267625116,28.59489988435112,hot,60.78492341703242,wet
0.0200004535250232,28.58979976870224,hot,60.67349008597999,wet
0.0300006802875348,28.58469965305336,hot,60.61698017195999,wet
0.0400009070500464,28.579599537404476,hot,60.56047025793999,wet
0.0500011338125581,28.574499421755597,hot,60.503960343919985,wet
0.0600013605750697,28.56939930610672,hot,60.44745042989998,wet
0.0700015873375813,28.56429919045783,hot,60.390940515879976,wet
0.0800018141000929,28.559199074808955,hot,60.33443060185997,wet
0.0900020408626045,28.554098959160072,hot,60.277920687839966,wet
0.1000022676251162,28.548998843511193,hot,60.22141077381997,wet
0.1100024943876278,28.54389872786231,hot,60.16490085979997,wet
0.1200027211501394,28.53879861221343,hot,60.10839094577996,wet
0.130002947912651,28.53369849656455,hot,60.051881031759955,wet
0.1400031746751626,28.528598380915668,hot,59.99537111773995,wet
0.1500034014376743,28.523498265266788,hot,59.938861203719945,wet
0.1600036282001859,28.518398149617905,hot,59.88235128969995,wet
0.1700038549626975,28.513298033969026,hot,59.82584137567994,wet
0.1800040817252091,28.508197918320143,hot,59.76933146165994,wet
0.1900043084877208,28.503097802671263,hot,59.71282154763993,wet
0.2000045352502324,28.497997687022384,hot,59.65631163361993,wet
0.210004762012744,28.4928975713735,hot,59.59980171959992,wet
0.2200049887752556,28.48779745572462,hot,59.543291805579926,wet
0.2300052155377673,28.482697340075735,hot,59.48678189155992,wet
0.2400054423002789,28.47759722442686,hot,59.43027197753992,wet
0.2500056690627905,28.47249710877798,hot,59.37376206351991,wet
0.2600058958253021,28.467396993129096,hot,59.31725214949991,wet
0.2700061225878137,28.462296877480217,hot,59.2607422354799,wet
0.2800063493503253,28.457196761831337,hot,59.204232321459905,wet
0.290006576112837,28.452096646182454,hot,59.1477224074399,wet
0.3000068028753486,28.446996530533575,hot,59.091212493419896,wet
0.3100070296378602,28.441896414884692,hot,59.03470257939989,wet
0.3200072564003718,28.436796299235812,hot,58.978192665379886,wet
0.3300074831628835,28.43169618358693,hot,58.92168275135988,wet
0.3400077099253951,28.42659606793805,hot,58.86517283733989,wet
0.3500079366879067,28.421495952289167,hot,58.80866292331988,wet
0.3600081634504183,28.416395836640287,hot,58.752153009299874,wet
0.3700083902129299,28.411295720991408,hot,58.69564309527987,wet
0.3800086169754416,28.406195605342525,hot,58.639133181259865,wet
0.3900088437379532,28.401095489693645,hot,58.58262326723987,wet
0.4000090705004648,28.39599537404476,hot,58.52611335321986,wet
0.4100092972629764,28.390895258395883,hot,58.46960343919986,wet
0.4200095240254881,28.385795142747003,hot,58.41309352517985,wet
0.4300097507879997,28.38069502709812,hot,58.35658361115985,wet
0.4400099775505113,28.37559491144924,hot,58.30007369713984,wet
0.4500102043130229,28.37049479580036,hot,58.243563783119846,wet
0.4600104310755346,28.36539468015148,hot,58.18705386909984,wet
0.4700106578380462,28.360294564502595,hot,58.13054395507984,wet
0.4800108846005578,28.355194448853716,hot,58.07403404105983,wet
0.4900111113630694,28.350094333204837,hot,58.01752412703983,wet
0.5000113381255811,28.344994217555953,hot,57.96101421301982,wet
0.5100115648880926,28.33989410190707,hot,57.904504298999825,wet
0.5200117916506043,28.33479398625819,hot,57.84799438497982,wet
0.5300120184131158,28.32969387060931,hot,57.791484470959816,wet
0.5400122451756275,28.324593754960432,hot,57.73497455693981,wet
0.5500124719381392,28.31949363931155,hot,57.678464642919806,wet
0.5600126987006507,28.31439352366267,hot,57.6219547288998,wet
0.5700129254631624,28.309293408013787,hot,57.56544481487981,wet
0.580013152225674,28.304193292364907,hot,57.5089349008598,wet
0.5900133789881856,28.299093176716024,hot,57.452424986839794,wet
0.6000136057506973,28.293993061067145,hot,57.39591507281979,wet
0.6100138325132088,28.288892945418265,hot,57.339405158799785,wet
0.6200140592757205,28.283792829769386,hot,57.28289524477978,wet
0.6300142860382321,28.278692714120503,hot,57.22638533075978,wet
0.6400145128007437,28.27359259847162,hot,57.16987541673978,wet
0.6500147395632554,28.26849248282274,hot,57.11336550271977,wet
0.660014966325767,28.26339236717386,hot,57.05685558869977,wet
0.6700151930882786,28.258292251524978,hot,57.00034567467976,wet
0.6800154198507902,28.2531921358761,hot,56.943835760659766,wet
0.6900156466133018,28.248092020227215,hot,56.88732584663976,wet
0.7000158733758135,28.242991904578336,hot,56.83081593261976,wet
0.7100161001383251,28.237891788929453,hot,56.77430601859975,wet
0.7200163269008367,28.232791673280573,hot,56.71779610457975,wet
0.7300165536633483,28.227691557631697,hot,56.66128619055974,wet
0.7400167804258599,28.22259144198281,hot,56.60477627653974,wet
0.7500170071883716,28.21749132633393,hot,56.54826636251974,wet
0.7600172339508832,28.21239121068505,hot,56.491756448499736,wet
0.7700174607133948,28.20729109503617,hot,56.43524653447973,wet
0.7800176874759064,28.20219097938729,hot,56.378736620459726,wet
0.790017914238418,28.197090863738406,hot,56.32222670643972,wet
0.8000181410009297,28.191990748089527,hot,56.26571679241973,wet
0.8100183677634413,28.186890632440644,hot,56.20920687839972,wet
0.8200185945259529,28.181790516791764,hot,56.152696964379714,wet
0.8300188212884645,28.176690401142885,hot,56.09618705035971,wet
0.8400190480509762,28.171590285494,hot,56.039677136339705,wet
0.8500192748134877,28.16649016984512,hot,55.9831672223197,wet
0.8600195015759994,28.16139005419624,hot,55.9266573082997,wet
0.870019728338511,28.15628993854736,hot,55.8701473942797,wet
0.8800199551010226,28.151189822898477,hot,55.81363748025969,wet
0.8900201818635343,28.146089707249597,hot,55.75712756623969,wet
0.9000204086260458,28.14098959160072,hot,55.70061765221968,wet
0.9100206353885576,28.135889475951835,hot,55.64410773819968,wet
0.9200208621510692,28.130789360302956,hot,55.58759782417968,wet
0.9300210889135808,28.125689244654072,hot,55.53108791015968,wet
0.9400213156760924,28.120589129005193,hot,55.47457799613967,wet
0.950021542438604,28.115489013356314,hot,55.41806808211967,wet
0.9600217692011156,28.11038889770743,hot,55.36155816809966,wet
0.9700219959636271,28.10528878205855,hot,55.305048254079665,wet
0.9800222227261388,28.100188666409668,hot,55.24853834005966,wet
0.9900224494886504,28.09508855076079,hot,55.192028426039656,wet
1.000022676251162,28.08999591827479,hot,55.13551851201965,wet
1.0100229030136736,28.08819587745754,hot,55.079517459203366,wet
1.0200231297761853,28.086395836640285,hot,55.0520126337954,wet
1.030023356538697,28.08459579582303,hot,55.02450780838743,wet
1.0400235833012086,28.082795755005783,hot,54.99700298297947,wet
1.0500238100637205,28.08099571418853,hot,54.9694981575715,wet
1.0600240368262317,28.079195673371277,hot,54.941993332163534,wet
1.0700242635887434,28.077395632554023,hot,54.91448850675557,wet
1.080024490351255,28.075595591736775,hot,54.8869836813476,wet
1.0900247171137667,28.07379555091952,hot,54.859478855939635,wet
1.1000249438762784,28.07199551010227,hot,54.83197403053167,wet
1.1100251706387898,28.070195469285014,hot,54.8044692051237,wet
1.1200253974013017,28.068395428467767,hot,54.776964379715736,wet
1.1300256241638131,28.066595387650512,hot,54.74945955430777,wet
1.1400258509263248,28.06479534683326,hot,54.7219547288998,wet
1.1500260776888365,28.06299530601601,hot,54.69444990349184,wet
1.160026304451348,28.06119526519876,hot,54.66694507808387,wet
1.1700265312138596,28.059395224381504,hot,54.639440252675904,wet
1.1800267579763712,28.057595183564253,hot,54.61193542726794,wet
1.190026984738883,28.055795142747,hot,54.58443060185997,wet
1.2000272115013946,28.05399510192975,hot,54.556925776452005,wet
1.210027438263906,28.052195061112496,hot,54.52942095104404,wet
1.2200276650264177,28.050395020295245,hot,54.50191612563607,wet
1.2300278917889294,28.048594979477993,hot,54.474411300228105,wet
1.240028118551441,28.046794938660742,hot,54.44690647482014,wet
1.250028345313953,28.044994897843488,hot,54.41940164941217,wet
1.260028572076464,28.043194857026236,hot,54.391896824004206,wet
1.2700287988389758,28.041394816208985,hot,54.36439199859624,wet
1.2800290256014877,28.03959477539173,hot,54.33688717318828,wet
1.2900292523639991,28.03779473457448,hot,54.309382347780314,wet
1.3000294791265108,28.035994693757228,hot,54.28187752237234,wet
1.3100297058890222,28.034194652939977,hot,54.25437269696438,wet
